GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US220710006133,220710006133,"Block Group 3, Census Tract 6.13, Orleans Parish, Louisiana",633,53
1500000US220710006151,220710006151,"Block Group 1, Census Tract 6.15, Orleans Parish, Louisiana",777,46
1500000US220710006152,220710006152,"Block Group 2, Census Tract 6.15, Orleans Parish, Louisiana",755,31
1500000US220710006161,220710006161,"Block Group 1, Census Tract 6.16, Orleans Parish, Louisiana",1319,103
1500000US220710006162,220710006162,"Block Group 2, Census Tract 6.16, Orleans Parish, Louisiana",846,83
1500000US220710006163,220710006163,"Block Group 3, Census Tract 6.16, Orleans Parish, Louisiana",-,**
1500000US220710006171,220710006171,"Block Group 1, Census Tract 6.17, Orleans Parish, Louisiana",820,88
1500000US220710006172,220710006172,"Block Group 2, Census Tract 6.17, Orleans Parish, Louisiana",893,32
1500000US220710006181,220710006181,"Block Group 1, Census Tract 6.18, Orleans Parish, Louisiana",-,**
1500000US220710006182,220710006182,"Block Group 2, Census Tract 6.18, Orleans Parish, Louisiana",706,77
1500000US220710007011,220710007011,"Block Group 1, Census Tract 7.01, Orleans Parish, Louisiana",380,25
1500000US220710007012,220710007012,"Block Group 2, Census Tract 7.01, Orleans Parish, Louisiana",-,**
1500000US220710007013,220710007013,"Block Group 3, Census Tract 7.01, Orleans Parish, Louisiana",-,**
1500000US220710007014,220710007014,"Block Group 4, Census Tract 7.01, Orleans Parish, Louisiana",907,331
1500000US220710007021,220710007021,"Block Group 1, Census Tract 7.02, Orleans Parish, Louisiana",833,70
1500000US220710007022,220710007022,"Block Group 2, Census Tract 7.02, Orleans Parish, Louisiana",1190,439
1500000US220710007023,220710007023,"Block Group 3, Census Tract 7.02, Orleans Parish, Louisiana",789,617
1500000US220710007024,220710007024,"Block Group 4, Census Tract 7.02, Orleans Parish, Louisiana",988,497
1500000US220710008001,220710008001,"Block Group 1, Census Tract 8, Orleans Parish, Louisiana",818,195
1500000US220710008002,220710008002,"Block Group 2, Census Tract 8, Orleans Parish, Louisiana",869,118
1500000US220710008003,220710008003,"Block Group 3, Census Tract 8, Orleans Parish, Louisiana",1117,280
1500000US220710009011,220710009011,"Block Group 1, Census Tract 9.01, Orleans Parish, Louisiana",-,**
1500000US220710009012,220710009012,"Block Group 2, Census Tract 9.01, Orleans Parish, Louisiana",-,**
1500000US220710009013,220710009013,"Block Group 3, Census Tract 9.01, Orleans Parish, Louisiana",927,530
1500000US220710009014,220710009014,"Block Group 4, Census Tract 9.01, Orleans Parish, Louisiana",1038,830
1500000US220710009021,220710009021,"Block Group 1, Census Tract 9.02, Orleans Parish, Louisiana",-,**
1500000US220710009022,220710009022,"Block Group 2, Census Tract 9.02, Orleans Parish, Louisiana",-,**
1500000US220710009023,220710009023,"Block Group 3, Census Tract 9.02, Orleans Parish, Louisiana",-,**
1500000US220710009024,220710009024,"Block Group 4, Census Tract 9.02, Orleans Parish, Louisiana",-,**
1500000US220710009031,220710009031,"Block Group 1, Census Tract 9.03, Orleans Parish, Louisiana",692,137
1500000US220710009032,220710009032,"Block Group 2, Census Tract 9.03, Orleans Parish, Louisiana",731,166
1500000US220710009033,220710009033,"Block Group 3, Census Tract 9.03, Orleans Parish, Louisiana",-,**
1500000US220710009034,220710009034,"Block Group 4, Census Tract 9.03, Orleans Parish, Louisiana",-,**
1500000US220710009041,220710009041,"Block Group 1, Census Tract 9.04, Orleans Parish, Louisiana",536,82
1500000US220710009042,220710009042,"Block Group 2, Census Tract 9.04, Orleans Parish, Louisiana",950,857
1500000US220710011001,220710011001,"Block Group 1, Census Tract 11, Orleans Parish, Louisiana",794,223
1500000US220710011002,220710011002,"Block Group 2, Census Tract 11, Orleans Parish, Louisiana",924,56
1500000US220710011003,220710011003,"Block Group 3, Census Tract 11, Orleans Parish, Louisiana",-,**
1500000US220710012001,220710012001,"Block Group 1, Census Tract 12, Orleans Parish, Louisiana",1008,207
1500000US220710012002,220710012002,"Block Group 2, Census Tract 12, Orleans Parish, Louisiana",1013,129
1500000US220710012003,220710012003,"Block Group 3, Census Tract 12, Orleans Parish, Louisiana",1030,81
1500000US220710013011,220710013011,"Block Group 1, Census Tract 13.01, Orleans Parish, Louisiana",822,411
1500000US220710013012,220710013012,"Block Group 2, Census Tract 13.01, Orleans Parish, Louisiana",1059,148
1500000US220710013013,220710013013,"Block Group 3, Census Tract 13.01, Orleans Parish, Louisiana",882,162
1500000US220710013014,220710013014,"Block Group 4, Census Tract 13.01, Orleans Parish, Louisiana",560,533
1500000US220710013021,220710013021,"Block Group 1, Census Tract 13.02, Orleans Parish, Louisiana",942,45
1500000US220710013022,220710013022,"Block Group 2, Census Tract 13.02, Orleans Parish, Louisiana",882,222
1500000US220710014011,220710014011,"Block Group 1, Census Tract 14.01, Orleans Parish, Louisiana",698,50
1500000US220710014012,220710014012,"Block Group 2, Census Tract 14.01, Orleans Parish, Louisiana",-,**
1500000US220710014013,220710014013,"Block Group 3, Census Tract 14.01, Orleans Parish, Louisiana",1069,210
1500000US220710014014,220710014014,"Block Group 4, Census Tract 14.01, Orleans Parish, Louisiana",1036,453
1500000US220710014015,220710014015,"Block Group 5, Census Tract 14.01, Orleans Parish, Louisiana",-,**
1500000US220710014016,220710014016,"Block Group 6, Census Tract 14.01, Orleans Parish, Louisiana",-,**
1500000US220710014021,220710014021,"Block Group 1, Census Tract 14.02, Orleans Parish, Louisiana",-,**
1500000US220710014022,220710014022,"Block Group 2, Census Tract 14.02, Orleans Parish, Louisiana",925,681
1500000US220710014023,220710014023,"Block Group 3, Census Tract 14.02, Orleans Parish, Louisiana",803,624
1500000US220710014024,220710014024,"Block Group 4, Census Tract 14.02, Orleans Parish, Louisiana",835,96
1500000US220710015001,220710015001,"Block Group 1, Census Tract 15, Orleans Parish, Louisiana",871,205
1500000US220710015002,220710015002,"Block Group 2, Census Tract 15, Orleans Parish, Louisiana",858,110
1500000US220710016001,220710016001,"Block Group 1, Census Tract 16, Orleans Parish, Louisiana",-,**
1500000US220710017011,220710017011,"Block Group 1, Census Tract 17.01, Orleans Parish, Louisiana",1422,230
1500000US220710017012,220710017012,"Block Group 2, Census Tract 17.01, Orleans Parish, Louisiana",1514,423
1500000US220710017013,220710017013,"Block Group 3, Census Tract 17.01, Orleans Parish, Louisiana",1156,569
1500000US220710017021,220710017021,"Block Group 1, Census Tract 17.02, Orleans Parish, Louisiana",1406,462
1500000US220710017022,220710017022,"Block Group 2, Census Tract 17.02, Orleans Parish, Louisiana",805,464
1500000US220710017023,220710017023,"Block Group 3, Census Tract 17.02, Orleans Parish, Louisiana",1442,312
1500000US220710017024,220710017024,"Block Group 4, Census Tract 17.02, Orleans Parish, Louisiana",795,116
1500000US220710017201,220710017201,"Block Group 1, Census Tract 17.20, Orleans Parish, Louisiana",1333,271
1500000US220710017202,220710017202,"Block Group 2, Census Tract 17.20, Orleans Parish, Louisiana",1012,734
1500000US220710017203,220710017203,"Block Group 3, Census Tract 17.20, Orleans Parish, Louisiana",1077,197
1500000US220710017204,220710017204,"Block Group 4, Census Tract 17.20, Orleans Parish, Louisiana",843,437
1500000US220710017221,220710017221,"Block Group 1, Census Tract 17.22, Orleans Parish, Louisiana",990,252
1500000US220710017222,220710017222,"Block Group 2, Census Tract 17.22, Orleans Parish, Louisiana",1125,667
1500000US220710017223,220710017223,"Block Group 3, Census Tract 17.22, Orleans Parish, Louisiana",948,47
1500000US220710017224,220710017224,"Block Group 4, Census Tract 17.22, Orleans Parish, Louisiana",-,**
1500000US220710017225,220710017225,"Block Group 5, Census Tract 17.22, Orleans Parish, Louisiana",663,377
1500000US220710017226,220710017226,"Block Group 6, Census Tract 17.22, Orleans Parish, Louisiana",-,**
1500000US220710017227,220710017227,"Block Group 7, Census Tract 17.22, Orleans Parish, Louisiana",-,**
1500000US220710017231,220710017231,"Block Group 1, Census Tract 17.23, Orleans Parish, Louisiana",-,**
1500000US220710017232,220710017232,"Block Group 2, Census Tract 17.23, Orleans Parish, Louisiana",288,60
1500000US220710017233,220710017233,"Block Group 3, Census Tract 17.23, Orleans Parish, Louisiana",960,24
1500000US220710017234,220710017234,"Block Group 4, Census Tract 17.23, Orleans Parish, Louisiana",975,651
1500000US220710017241,220710017241,"Block Group 1, Census Tract 17.24, Orleans Parish, Louisiana",1055,1297
1500000US220710017242,220710017242,"Block Group 2, Census Tract 17.24, Orleans Parish, Louisiana",591,871
1500000US220710017243,220710017243,"Block Group 3, Census Tract 17.24, Orleans Parish, Louisiana",896,97
1500000US220710017244,220710017244,"Block Group 4, Census Tract 17.24, Orleans Parish, Louisiana",1008,321
1500000US220710017251,220710017251,"Block Group 1, Census Tract 17.25, Orleans Parish, Louisiana",766,213
1500000US220710017252,220710017252,"Block Group 2, Census Tract 17.25, Orleans Parish, Louisiana",835,191
1500000US220710017253,220710017253,"Block Group 3, Census Tract 17.25, Orleans Parish, Louisiana",1055,148
1500000US220710017254,220710017254,"Block Group 4, Census Tract 17.25, Orleans Parish, Louisiana",730,445
1500000US220710017301,220710017301,"Block Group 1, Census Tract 17.30, Orleans Parish, Louisiana",1541,269
1500000US220710017341,220710017341,"Block Group 1, Census Tract 17.34, Orleans Parish, Louisiana",-,**
1500000US220710017351,220710017351,"Block Group 1, Census Tract 17.35, Orleans Parish, Louisiana",907,56
1500000US220710017352,220710017352,"Block Group 2, Census Tract 17.35, Orleans Parish, Louisiana",1011,160
1500000US220710017361,220710017361,"Block Group 1, Census Tract 17.36, Orleans Parish, Louisiana",867,274
1500000US220710017362,220710017362,"Block Group 2, Census Tract 17.36, Orleans Parish, Louisiana",928,38
1500000US220710017371,220710017371,"Block Group 1, Census Tract 17.37, Orleans Parish, Louisiana",828,25
1500000US220710017372,220710017372,"Block Group 2, Census Tract 17.37, Orleans Parish, Louisiana",1262,183
1500000US220710017373,220710017373,"Block Group 3, Census Tract 17.37, Orleans Parish, Louisiana",1703,98
1500000US220710017391,220710017391,"Block Group 1, Census Tract 17.39, Orleans Parish, Louisiana",921,149
1500000US220710017392,220710017392,"Block Group 2, Census Tract 17.39, Orleans Parish, Louisiana",-,**
1500000US220710017401,220710017401,"Block Group 1, Census Tract 17.40, Orleans Parish, Louisiana",-,**
1500000US220710017402,220710017402,"Block Group 2, Census Tract 17.40, Orleans Parish, Louisiana",839,37
1500000US220710017403,220710017403,"Block Group 3, Census Tract 17.40, Orleans Parish, Louisiana",762,93
1500000US220710017411,220710017411,"Block Group 1, Census Tract 17.41, Orleans Parish, Louisiana",1258,607
1500000US220710017431,220710017431,"Block Group 1, Census Tract 17.43, Orleans Parish, Louisiana",875,95
1500000US220710017432,220710017432,"Block Group 2, Census Tract 17.43, Orleans Parish, Louisiana",858,30
1500000US220710017441,220710017441,"Block Group 1, Census Tract 17.44, Orleans Parish, Louisiana",789,95
1500000US220710017442,220710017442,"Block Group 2, Census Tract 17.44, Orleans Parish, Louisiana",1107,188
1500000US220710017443,220710017443,"Block Group 3, Census Tract 17.44, Orleans Parish, Louisiana",907,85
1500000US220710017451,220710017451,"Block Group 1, Census Tract 17.45, Orleans Parish, Louisiana",894,88
1500000US220710017452,220710017452,"Block Group 2, Census Tract 17.45, Orleans Parish, Louisiana",1321,126
1500000US220710017461,220710017461,"Block Group 1, Census Tract 17.46, Orleans Parish, Louisiana",903,222
1500000US220710017462,220710017462,"Block Group 2, Census Tract 17.46, Orleans Parish, Louisiana",929,330
1500000US220710017463,220710017463,"Block Group 3, Census Tract 17.46, Orleans Parish, Louisiana",1095,132
1500000US220710017471,220710017471,"Block Group 1, Census Tract 17.47, Orleans Parish, Louisiana",-,**
1500000US220710017472,220710017472,"Block Group 2, Census Tract 17.47, Orleans Parish, Louisiana",-,**
1500000US220710017481,220710017481,"Block Group 1, Census Tract 17.48, Orleans Parish, Louisiana",-,**
1500000US220710017482,220710017482,"Block Group 2, Census Tract 17.48, Orleans Parish, Louisiana",1246,215
1500000US220710017483,220710017483,"Block Group 3, Census Tract 17.48, Orleans Parish, Louisiana",666,541
1500000US220710017484,220710017484,"Block Group 4, Census Tract 17.48, Orleans Parish, Louisiana",-,**
1500000US220710017491,220710017491,"Block Group 1, Census Tract 17.49, Orleans Parish, Louisiana",636,181
1500000US220710017492,220710017492,"Block Group 2, Census Tract 17.49, Orleans Parish, Louisiana",743,119
1500000US220710017501,220710017501,"Block Group 1, Census Tract 17.50, Orleans Parish, Louisiana",922,659
1500000US220710017502,220710017502,"Block Group 2, Census Tract 17.50, Orleans Parish, Louisiana",658,33
1500000US220710017503,220710017503,"Block Group 3, Census Tract 17.50, Orleans Parish, Louisiana",715,341
1500000US220710017511,220710017511,"Block Group 1, Census Tract 17.51, Orleans Parish, Louisiana",716,61
1500000US220710018001,220710018001,"Block Group 1, Census Tract 18, Orleans Parish, Louisiana",1185,174
1500000US220710018002,220710018002,"Block Group 2, Census Tract 18, Orleans Parish, Louisiana",994,180
1500000US220710019001,220710019001,"Block Group 1, Census Tract 19, Orleans Parish, Louisiana",815,147
1500000US220710019002,220710019002,"Block Group 2, Census Tract 19, Orleans Parish, Louisiana",596,156
1500000US220710019003,220710019003,"Block Group 3, Census Tract 19, Orleans Parish, Louisiana",787,72
1500000US220710020001,220710020001,"Block Group 1, Census Tract 20, Orleans Parish, Louisiana",1057,367
1500000US220710020002,220710020002,"Block Group 2, Census Tract 20, Orleans Parish, Louisiana",814,141
1500000US220710020003,220710020003,"Block Group 3, Census Tract 20, Orleans Parish, Louisiana",891,75
1500000US220710021001,220710021001,"Block Group 1, Census Tract 21, Orleans Parish, Louisiana",897,115
1500000US220710021002,220710021002,"Block Group 2, Census Tract 21, Orleans Parish, Louisiana",706,123
1500000US220710022001,220710022001,"Block Group 1, Census Tract 22, Orleans Parish, Louisiana",718,50
1500000US220710022002,220710022002,"Block Group 2, Census Tract 22, Orleans Parish, Louisiana",832,47
1500000US220710022003,220710022003,"Block Group 3, Census Tract 22, Orleans Parish, Louisiana",1084,59
1500000US220710023001,220710023001,"Block Group 1, Census Tract 23, Orleans Parish, Louisiana",-,**
1500000US220710023002,220710023002,"Block Group 2, Census Tract 23, Orleans Parish, Louisiana",538,720
1500000US220710023003,220710023003,"Block Group 3, Census Tract 23, Orleans Parish, Louisiana",-,**
1500000US220710023004,220710023004,"Block Group 4, Census Tract 23, Orleans Parish, Louisiana",835,165
1500000US220710023005,220710023005,"Block Group 5, Census Tract 23, Orleans Parish, Louisiana",877,127
1500000US220710024011,220710024011,"Block Group 1, Census Tract 24.01, Orleans Parish, Louisiana",1119,206
1500000US220710024012,220710024012,"Block Group 2, Census Tract 24.01, Orleans Parish, Louisiana",856,165
1500000US220710024021,220710024021,"Block Group 1, Census Tract 24.02, Orleans Parish, Louisiana",941,37
1500000US220710024022,220710024022,"Block Group 2, Census Tract 24.02, Orleans Parish, Louisiana",695,148
1500000US220710024023,220710024023,"Block Group 3, Census Tract 24.02, Orleans Parish, Louisiana",987,156
1500000US220710024024,220710024024,"Block Group 4, Census Tract 24.02, Orleans Parish, Louisiana",1193,188
1500000US220710025011,220710025011,"Block Group 1, Census Tract 25.01, Orleans Parish, Louisiana",915,103
1500000US220710025012,220710025012,"Block Group 2, Census Tract 25.01, Orleans Parish, Louisiana",1278,210
1500000US220710025013,220710025013,"Block Group 3, Census Tract 25.01, Orleans Parish, Louisiana",1038,289
1500000US220710025014,220710025014,"Block Group 4, Census Tract 25.01, Orleans Parish, Louisiana",1010,341
1500000US220710025021,220710025021,"Block Group 1, Census Tract 25.02, Orleans Parish, Louisiana",1116,151
1500000US220710025022,220710025022,"Block Group 2, Census Tract 25.02, Orleans Parish, Louisiana",646,167
1500000US220710025023,220710025023,"Block Group 3, Census Tract 25.02, Orleans Parish, Louisiana",999,1193
1500000US220710025024,220710025024,"Block Group 4, Census Tract 25.02, Orleans Parish, Louisiana",-,**
1500000US220710025031,220710025031,"Block Group 1, Census Tract 25.03, Orleans Parish, Louisiana",1377,64
1500000US220710025032,220710025032,"Block Group 2, Census Tract 25.03, Orleans Parish, Louisiana",1087,287
1500000US220710025033,220710025033,"Block Group 3, Census Tract 25.03, Orleans Parish, Louisiana",1277,436
1500000US220710025041,220710025041,"Block Group 1, Census Tract 25.04, Orleans Parish, Louisiana",1139,461
1500000US220710025042,220710025042,"Block Group 2, Census Tract 25.04, Orleans Parish, Louisiana",1188,347
1500000US220710025043,220710025043,"Block Group 3, Census Tract 25.04, Orleans Parish, Louisiana",-,**
1500000US220710025044,220710025044,"Block Group 4, Census Tract 25.04, Orleans Parish, Louisiana",1111,172
1500000US220710026001,220710026001,"Block Group 1, Census Tract 26, Orleans Parish, Louisiana",913,369
1500000US220710026002,220710026002,"Block Group 2, Census Tract 26, Orleans Parish, Louisiana",343,368
1500000US220710027001,220710027001,"Block Group 1, Census Tract 27, Orleans Parish, Louisiana",926,172
1500000US220710027002,220710027002,"Block Group 2, Census Tract 27, Orleans Parish, Louisiana",1071,87
1500000US220710027003,220710027003,"Block Group 3, Census Tract 27, Orleans Parish, Louisiana",842,196
1500000US220710028001,220710028001,"Block Group 1, Census Tract 28, Orleans Parish, Louisiana",869,91
1500000US220710028002,220710028002,"Block Group 2, Census Tract 28, Orleans Parish, Louisiana",793,110
1500000US220710028003,220710028003,"Block Group 3, Census Tract 28, Orleans Parish, Louisiana",932,276
1500000US220710029001,220710029001,"Block Group 1, Census Tract 29, Orleans Parish, Louisiana",912,241
1500000US220710029002,220710029002,"Block Group 2, Census Tract 29, Orleans Parish, Louisiana",635,224
1500000US220710029003,220710029003,"Block Group 3, Census Tract 29, Orleans Parish, Louisiana",637,129
1500000US220710030001,220710030001,"Block Group 1, Census Tract 30, Orleans Parish, Louisiana",978,88
1500000US220710030002,220710030002,"Block Group 2, Census Tract 30, Orleans Parish, Louisiana",922,140
1500000US220710031001,220710031001,"Block Group 1, Census Tract 31, Orleans Parish, Louisiana",529,182
1500000US220710031002,220710031002,"Block Group 2, Census Tract 31, Orleans Parish, Louisiana",920,67
1500000US220710033011,220710033011,"Block Group 1, Census Tract 33.01, Orleans Parish, Louisiana",1060,93
1500000US220710033012,220710033012,"Block Group 2, Census Tract 33.01, Orleans Parish, Louisiana",1112,264
1500000US220710033013,220710033013,"Block Group 3, Census Tract 33.01, Orleans Parish, Louisiana","2,000+",***
1500000US220710033021,220710033021,"Block Group 1, Census Tract 33.02, Orleans Parish, Louisiana",-,**
1500000US220710033022,220710033022,"Block Group 2, Census Tract 33.02, Orleans Parish, Louisiana",1689,399
1500000US220710033023,220710033023,"Block Group 3, Census Tract 33.02, Orleans Parish, Louisiana",743,330
1500000US220710033024,220710033024,"Block Group 4, Census Tract 33.02, Orleans Parish, Louisiana",1290,673
1500000US220710033031,220710033031,"Block Group 1, Census Tract 33.03, Orleans Parish, Louisiana",1109,194
1500000US220710033032,220710033032,"Block Group 2, Census Tract 33.03, Orleans Parish, Louisiana",902,126
1500000US220710033033,220710033033,"Block Group 3, Census Tract 33.03, Orleans Parish, Louisiana",1087,106
1500000US220710033041,220710033041,"Block Group 1, Census Tract 33.04, Orleans Parish, Louisiana",1058,173
1500000US220710033042,220710033042,"Block Group 2, Census Tract 33.04, Orleans Parish, Louisiana",671,178
1500000US220710033071,220710033071,"Block Group 1, Census Tract 33.07, Orleans Parish, Louisiana",1168,112
1500000US220710033072,220710033072,"Block Group 2, Census Tract 33.07, Orleans Parish, Louisiana",665,123
1500000US220710033081,220710033081,"Block Group 1, Census Tract 33.08, Orleans Parish, Louisiana",-,**
1500000US220710033082,220710033082,"Block Group 2, Census Tract 33.08, Orleans Parish, Louisiana",780,99
1500000US220710033083,220710033083,"Block Group 3, Census Tract 33.08, Orleans Parish, Louisiana",382,137
1500000US220710033084,220710033084,"Block Group 4, Census Tract 33.08, Orleans Parish, Louisiana",-,**
1500000US220710033085,220710033085,"Block Group 5, Census Tract 33.08, Orleans Parish, Louisiana",1072,766
1500000US220710033086,220710033086,"Block Group 6, Census Tract 33.08, Orleans Parish, Louisiana",-,**
1500000US220710034001,220710034001,"Block Group 1, Census Tract 34, Orleans Parish, Louisiana",821,132
1500000US220710034002,220710034002,"Block Group 2, Census Tract 34, Orleans Parish, Louisiana",747,56
1500000US220710035001,220710035001,"Block Group 1, Census Tract 35, Orleans Parish, Louisiana",874,94
1500000US220710035002,220710035002,"Block Group 2, Census Tract 35, Orleans Parish, Louisiana",670,123
1500000US220710035003,220710035003,"Block Group 3, Census Tract 35, Orleans Parish, Louisiana",862,172
1500000US220710036001,220710036001,"Block Group 1, Census Tract 36, Orleans Parish, Louisiana",846,188
1500000US220710036002,220710036002,"Block Group 2, Census Tract 36, Orleans Parish, Louisiana",876,84
1500000US220710036003,220710036003,"Block Group 3, Census Tract 36, Orleans Parish, Louisiana",915,262
1500000US220710037011,220710037011,"Block Group 1, Census Tract 37.01, Orleans Parish, Louisiana",1163,53
1500000US220710037012,220710037012,"Block Group 2, Census Tract 37.01, Orleans Parish, Louisiana",1075,260
1500000US220710037021,220710037021,"Block Group 1, Census Tract 37.02, Orleans Parish, Louisiana",706,94
1500000US220710037022,220710037022,"Block Group 2, Census Tract 37.02, Orleans Parish, Louisiana",1041,268
1500000US220710037023,220710037023,"Block Group 3, Census Tract 37.02, Orleans Parish, Louisiana",888,327
1500000US220710037024,220710037024,"Block Group 4, Census Tract 37.02, Orleans Parish, Louisiana",1060,320
1500000US220710037025,220710037025,"Block Group 5, Census Tract 37.02, Orleans Parish, Louisiana",782,196
1500000US220710037026,220710037026,"Block Group 6, Census Tract 37.02, Orleans Parish, Louisiana",1064,187
1500000US220710038001,220710038001,"Block Group 1, Census Tract 38, Orleans Parish, Louisiana",1138,103
1500000US220710038002,220710038002,"Block Group 2, Census Tract 38, Orleans Parish, Louisiana",1095,134
1500000US220710039001,220710039001,"Block Group 1, Census Tract 39, Orleans Parish, Louisiana",827,89
1500000US220710039002,220710039002,"Block Group 2, Census Tract 39, Orleans Parish, Louisiana",1019,213
1500000US220710040001,220710040001,"Block Group 1, Census Tract 40, Orleans Parish, Louisiana",779,107
1500000US220710040002,220710040002,"Block Group 2, Census Tract 40, Orleans Parish, Louisiana",731,142
1500000US220710041001,220710041001,"Block Group 1, Census Tract 41, Orleans Parish, Louisiana",983,141
1500000US220710041002,220710041002,"Block Group 2, Census Tract 41, Orleans Parish, Louisiana",951,82
1500000US220710044011,220710044011,"Block Group 1, Census Tract 44.01, Orleans Parish, Louisiana",758,122
1500000US220710044012,220710044012,"Block Group 2, Census Tract 44.01, Orleans Parish, Louisiana",854,92
1500000US220710044013,220710044013,"Block Group 3, Census Tract 44.01, Orleans Parish, Louisiana",796,189
1500000US220710044021,220710044021,"Block Group 1, Census Tract 44.02, Orleans Parish, Louisiana",-,**
1500000US220710044022,220710044022,"Block Group 2, Census Tract 44.02, Orleans Parish, Louisiana",-,**
1500000US220710045001,220710045001,"Block Group 1, Census Tract 45, Orleans Parish, Louisiana",876,371
1500000US220710045002,220710045002,"Block Group 2, Census Tract 45, Orleans Parish, Louisiana",878,92
1500000US220710045003,220710045003,"Block Group 3, Census Tract 45, Orleans Parish, Louisiana",973,116
1500000US220710046001,220710046001,"Block Group 1, Census Tract 46, Orleans Parish, Louisiana",998,146
1500000US220710046002,220710046002,"Block Group 2, Census Tract 46, Orleans Parish, Louisiana",1039,105
1500000US220710046003,220710046003,"Block Group 3, Census Tract 46, Orleans Parish, Louisiana",1067,73
1500000US220710048001,220710048001,"Block Group 1, Census Tract 48, Orleans Parish, Louisiana",200,35
1500000US220710049001,220710049001,"Block Group 1, Census Tract 49, Orleans Parish, Louisiana",633,271
1500000US220710049002,220710049002,"Block Group 2, Census Tract 49, Orleans Parish, Louisiana",708,211
1500000US220710049003,220710049003,"Block Group 3, Census Tract 49, Orleans Parish, Louisiana",-,**
1500000US220710049004,220710049004,"Block Group 4, Census Tract 49, Orleans Parish, Louisiana",876,295
1500000US220710050001,220710050001,"Block Group 1, Census Tract 50, Orleans Parish, Louisiana",1084,82
1500000US220710050002,220710050002,"Block Group 2, Census Tract 50, Orleans Parish, Louisiana",803,178
1500000US220710054001,220710054001,"Block Group 1, Census Tract 54, Orleans Parish, Louisiana",1005,110
1500000US220710054002,220710054002,"Block Group 2, Census Tract 54, Orleans Parish, Louisiana",1040,78
1500000US220710054003,220710054003,"Block Group 3, Census Tract 54, Orleans Parish, Louisiana",1236,185
