latitude,longitude,latlng,title,description,type,image,imageBelow,iconURL,terminal,airportCode
34.06025036,-117.5871903,"34.06025036, -117.5871903",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,4,ONT
34.06037036,-117.5871903,"34.06037036, -117.5871903",Security Checkpoint,"<a href=""https://apps.tsa.dhs.gov/mytsa/status_detail.aspx?iac=ONT"" target=""_blank""> Airport Status & Security Wait Times </a>",Security Checkpoint,images/security-check.png,,images/security-check.png,4,ONT
34.06042369,-117.5873297,"34.06042369, -117.5873297",Bank/ATM,,Bank/ATM,images/bank-atm.png,,images/bank-atm.png,4,ONT
34.06047702,-117.5867665,"34.06047702, -117.5867665",Baggage Claim,Baggage claim on lower level,Baggage Claim,images/baggage-claim.png,,images/baggage-claim.png,4,ONT
34.06021037,-117.5898081,"34.06021037, -117.5898081",Restrooms,,Restrooms,images/restrooms.png,,images/restrooms.png,4,ONT
34.06030814,-117.5898564,"34.06030814, -117.5898564",Food and Beverages,,Food and Beverages,images/food-beverages.png,,images/food-beverages.png,4,ONT
34.06030814,-117.5897169,"34.06030814, -117.5897169",Shopping,,Shopping,images/shopping.png,,images/shopping.png,4,ONT
34.06013482,-117.5902426,"34.06013482, -117.5902426",401,,Gate,,,,4,ONT
34.06013482,-117.5900388,"34.06013482, -117.5900388",402,,Gate,,,,4,ONT
34.06013482,-117.5893468,"34.06013482, -117.5893468",403,,Gate,,,,4,ONT
34.06013482,-117.588805,"34.06013482, -117.588805",404,,Gate,,,,4,ONT
34.06002816,-117.5883329,"34.06002816, -117.5883329",405,,Gate,,,,4,ONT
34.06002816,-117.5878689,"34.06002816, -117.5878689",406,,Gate,,,,4,ONT
34.06002816,-117.5874048,"34.06002816, -117.5874048",407,,Gate,,,,4,ONT
34.06002816,-117.586922,"34.06002816, -117.586922",408,,Gate,,,,4,ONT
34.06002816,-117.586391,"34.06002816, -117.586391",409,,Gate,,,,4,ONT
34.06008593,-117.5861979,"34.06008593, -117.5861979",410,,Gate,,,,4,ONT
34.06020592,-117.5881344,"34.06020592, -117.5881344",Food and Beverages,,Food and Beverages,images/food-beverages.png,,images/food-beverages.png,4,ONT
34.0601837,-117.5886333,"34.0601837, -117.5886333",Shopping,,Shopping,images/shopping.png,,images/shopping.png,4,ONT
34.06021481,-117.5876141,"34.06021481, -117.5876141",Shopping,,Shopping,images/shopping.png,,images/shopping.png,4,ONT
34.06024592,-117.5863695,"34.06024592, -117.5863695",Food and Beverages,,Food and Beverages,images/food-beverages.png,,images/food-beverages.png,4,ONT
34.06024592,-117.5866109,"34.06024592, -117.5866109",Shopping,,Shopping,images/shopping.png,,images/shopping.png,4,ONT
34.0590771,-117.6092649,"34.0590771, -117.6092649",USO Lounge,,Airline Club,images/airline-lounge.png,,images/airline-lounge.png,,ONT
34.0604548,-117.5876462,"34.0604548, -117.5876462",Accessibility,"Disabled parking is available in all parking lots. Terminals 2 and 4 offer accessible restrooms and elevators. Curb Cuts are provided from street to sidewalk level in front of the terminals. Wheelchairs and assistance are available through airline representatives at each airline counter. <br><a href=""http://www.lawa.org/welcome_ont.aspx?id=1370"" target=_blank>More information</a>",Accessibility,images/accessibility.png,,images/accessibility.png,4,ONT
34.0605259,-117.5975597,"34.0605259, -117.5975597",Accessibility,"Disabled parking is available in all parking lots. Terminals 2 and 4 offer accessible restrooms and elevators. Curb Cuts are provided from street to sidewalk level in front of the terminals. Wheelchairs and assistance are available through airline representatives at each airline counter. <br><a href=""http://www.lawa.org/welcome_ont.aspx?id=1370"" target=_blank>More information</a>",Accessibility,images/accessibility.png,,images/accessibility.png,4,ONT
