longitude,latitude,latlng,title,description,type,image,imageBelow,iconURL,terminal,airportCode
-77.04078376,38.85209538,"38.85209538, -77.04078376",22,,Gate,,,,B,DCA
-77.0425272,38.85411733,"38.85411733, -77.0425272",23,,Gate,,,,B/C,DCA
-77.04245746,38.853639,"38.853639, -77.04245746",24,,Gate,,,,B/C,DCA
-77.04215169,38.85420297,"38.85420297, -77.04215169",25,,Gate,,,,B/C,DCA
-77.04227775,38.85371002,"38.85371002, -77.04227775",26,,Gate,,,,B/C,DCA
-77.04170644,38.85439096,"38.85439096, -77.04170644",27,,Gate,,,,B/C,DCA
-77.04217315,38.85373718,"38.85373718, -77.04217315",28,,Gate,,,,B/C,DCA
-77.04146504,38.85444736,"38.85444736, -77.04146504",29,,Gate,,,,B/C,DCA
-77.04186201,38.85381864,"38.85381864, -77.04186201",30,,Gate,,,,B/C,DCA
-77.04111367,38.85437634,"38.85437634, -77.04111367",31,,Gate,,,,B/C,DCA
-77.04173863,38.8538437,"38.8538437, -77.04173863",32,,Gate,,,,B/C,DCA
-77.04107344,38.85426563,"38.85426563, -77.04107344",33,,Gate,,,,B/C,DCA
-77.04102784,38.85415911,"38.85415911, -77.04102784",34,,Gate,,,,B/C,DCA
-77.04340965,38.85604105,"38.85604105, -77.04340965",35,,Gate,,,,C,DCA
-77.04325408,38.85561913,"38.85561913, -77.04325408",36,,Gate,,,,C,DCA
-77.04275787,38.8563105,"38.8563105, -77.04275787",37,,Gate,,,,C,DCA
-77.04305023,38.85567344,"38.85567344, -77.04305023",38,,Gate,,,,C,DCA
-77.04253525,38.85636689,"38.85636689, -77.04253525",39,,Gate,,,,C,DCA
-77.04240113,38.85576117,"38.85576117, -77.04240113",40,,Gate,,,,C,DCA
-77.04233408,38.85640866,"38.85640866, -77.04233408",41,,Gate,,,,C,DCA
-77.04212755,38.85583009,"38.85583009, -77.04212755",42,,Gate,,,,C,DCA
-77.04206049,38.85621233,"38.85621233, -77.04206049",43,,Gate,,,,C,DCA
-77.04197466,38.85599719,"38.85599719, -77.04197466",44,,Gate,,,,C,DCA
-77.04201221,38.85610789,"38.85610789, -77.04201221",45,,Gate,,,,C,DCA
