longitude,latitude,latlng,title,description,type,image,imageBelow,iconURL,terminal,airportCode
-80.94536662,35.21770266,"35.21770266, -80.94536662",B16,,Gate,,,,B,CLT
-80.94476044,35.21981503,"35.21981503, -80.94476044",B2,,Gate,,,,B,CLT
-80.94545245,35.21963535,"35.21963535, -80.94545245",B3,,Gate,,,,B,CLT
-80.94480872,35.21958276,"35.21958276, -80.94480872",B4,,Gate,,,,B,CLT
-80.94554901,35.21914013,"35.21914013, -80.94554901",B5,,Gate,,,,B,CLT
-80.94490528,35.21906124,"35.21906124, -80.94490528",B6,,Gate,,,,B,CLT
-80.94561338,35.21886841,"35.21886841, -80.94561338",B7,,Gate,,,,B,CLT
-80.94493747,35.21882459,"35.21882459, -80.94493747",B8,,Gate,,,,B,CLT
-80.94574213,35.21838634,"35.21838634, -80.94574213",B9,,Gate,,,,B,CLT
-80.94197631,35.21837319,"35.21837319, -80.94197631",C10,,Gate,,,,C,CLT
-80.94276488,35.21860546,"35.21860546, -80.94276488",C11,,Gate,,,,C,CLT
-80.94189584,35.21817159,"35.21817159, -80.94189584",C12,,Gate,,,,C,CLT
-80.94280243,35.21838196,"35.21838196, -80.94280243",C13,,Gate,,,,C,CLT
-80.94183683,35.21801382,"35.21801382, -80.94183683",C14,,Gate,,,,C,CLT
-80.9427166,35.21818036,"35.21818036, -80.9427166",C15,,Gate,,,,C,CLT
-80.94202459,35.21776402,"35.21776402, -80.94202459",C16,,Gate,,,,C,CLT
-80.94266295,35.21799191,"35.21799191, -80.94266295",C17,,Gate,,,,C,CLT
-80.94231427,35.21768952,"35.21768952, -80.94231427",C18,,Gate,,,,C,CLT
-80.94259322,35.21782537,"35.21782537, -80.94259322",C19,,Gate,,,,C,CLT
-80.94259322,35.21985885,"35.21985885, -80.94259322",C2,,Gate,,,,C,CLT
-80.94262004,35.21988514,"35.21988514, -80.94262004",C3,,Gate,,,,C,CLT
-80.94249666,35.21966602,"35.21966602, -80.94249666",C4,,Gate,,,,C,CLT
-80.94313502,35.21953017,"35.21953017, -80.94313502",C5,,Gate,,,,C,CLT
-80.94233572,35.21924969,"35.21924969, -80.94233572",C6,,Gate,,,,C,CLT
-80.94297409,35.21910945,"35.21910945, -80.94297409",C7,,Gate,,,,C,CLT
-80.94213724,35.21875447,"35.21875447, -80.94213724",C8,,Gate,,,,C,CLT
-80.94280243,35.21875447,"35.21875447, -80.94280243",C9,,Gate,,,,C,CLT
-80.94197631,35.22026642,"35.22026642, -80.94197631",D1,,Gate,,,,D,CLT
-80.93941212,35.22099389,"35.22099389, -80.93941212",D10,,Gate,,,,D,CLT
-80.93934774,35.22029271,"35.22029271, -80.93934774",D11,,Gate,,,,D,CLT
-80.9391439,35.22082736,"35.22082736, -80.9391439",D12,,Gate,,,,D,CLT
-80.93909025,35.22055565,"35.22055565, -80.93909025",D13,,Gate,,,,D,CLT
-80.94164371,35.22021383,"35.22021383, -80.94164371",D2,,Gate,,,,D,CLT
-80.94131112,35.22018753,"35.22018753, -80.94131112",D3,,Gate,,,,D,CLT
-80.94075322,35.22089748,"35.22089748, -80.94075322",D4,,Gate,,,,D,CLT
-80.94075322,35.22021383,"35.22021383, -80.94075322",D5,,Gate,,,,D,CLT
-80.94023824,35.22095007,"35.22095007, -80.94023824",D6,,Gate,,,,D,CLT
-80.94005585,35.22025765,"35.22025765, -80.94005585",D7,,Gate,,,,D,CLT
-80.93979836,35.22095883,"35.22095883, -80.93979836",D8,,Gate,,,,D,CLT
-80.93968034,35.22028394,"35.22028394, -80.93968034",D9,,Gate,,,,D,CLT
-80.94141841,35.22175642,"35.22175642, -80.94141841",E1,,Gate,,,,E,CLT
-80.94003439,35.22322011,"35.22322011, -80.94003439",E10,,Gate,,,,E,CLT
-80.94006658,35.22275559,"35.22275559, -80.94006658",E11,,Gate,,,,E,CLT
-80.93983054,35.22322887,"35.22322887, -80.93983054",E12,,Gate,,,,E,CLT
-80.93979836,35.22277312,"35.22277312, -80.93979836",E13,,Gate,,,,E,CLT
-80.93955159,35.22323764,"35.22323764, -80.93955159",E14,,Gate,,,,E,CLT
-80.93937993,35.22279941,"35.22279941, -80.93937993",E15,,Gate,,,,E,CLT
-80.93920827,35.22326393,"35.22326393, -80.93920827",E16,,Gate,,,,E,CLT
-80.93909025,35.22281694,"35.22281694, -80.93909025",E17,,Gate,,,,E,CLT
-80.93887568,35.22311493,"35.22311493, -80.93887568",E18,,Gate,,,,E,CLT
-80.93885422,35.22296594,"35.22296594, -80.93885422",E19,,Gate,,,,E,CLT
-80.94125748,35.22200183,"35.22200183, -80.94125748",E2,,Gate,,,,E,CLT
-80.94097853,35.22330775,"35.22330775, -80.94097853",E20,,Gate,,,,E,CLT
-80.94018459,35.22357945,"35.22357945, -80.94018459",E21,,Gate,,,,E,CLT
-80.94099998,35.22349181,"35.22349181, -80.94099998",E22,,Gate,,,,E,CLT
-80.94019532,35.22378103,"35.22378103, -80.94019532",E23,,Gate,,,,E,CLT
-80.94101071,35.22370215,"35.22370215, -80.94101071",E24,,Gate,,,,E,CLT
-80.94019532,35.22400015,"35.22400015, -80.94019532",E25,,Gate,,,,E,CLT
-80.94101071,35.22397385,"35.22397385, -80.94101071",E26,,Gate,,,,E,CLT
